,POI,Do_Rejon,Czas_PrT,Czas_PuT
595,18.0,19.0,72.55466526570038,320.70719379748147
596,19.0,19.0,68.65232152985118,171.63465641854194
597,20.0,19.0,87.79883546149256,600.7685091460997
598,21.0,19.0,114.54644443736409,336.8059866248641
599,22.0,19.0,94.96356676043925,299.2913323281669
600,23.0,19.0,117.23231664812869,525.1681265868009
601,24.0,19.0,175.7484790151714,601.9853330659226
602,25.0,19.0,105.26391555668022,729.1800912933998
603,26.0,19.0,89.75175958537409,485.80694488141376
604,27.0,19.0,54.35222156430957,350.9757138380662
605,28.0,19.0,125.65452919875429,203.31605790046865
606,29.0,19.0,77.0011477826017,999999.0
607,30.0,19.0,106.03100089724671,284.29113889757883
608,31.0,19.0,78.0608350443165,412.81976529054396
609,32.0,19.0,159.20324915689514,269.43423092323593
610,1.0,20.0,196.1252759635315,434.80863104991755
611,2.0,20.0,74.49735618564632,425.3588284493107
612,3.0,20.0,246.74133309978262,443.01295598238147
613,4.0,20.0,169.76000428977432,524.4236454821488
614,5.0,20.0,130.15558401238118,398.27750791016734
615,6.0,20.0,393.1847828909833,975.9827334029769
616,7.0,20.0,416.4789673180899,999999.0
617,8.0,20.0,129.33483214687158,450.2811076312614
618,9.0,20.0,66.48097153973843,262.80079842971236
619,10.0,20.0,68.06850876385707,442.91630997544655
620,11.0,20.0,95.61479157281514,274.2027585098357
621,12.0,20.0,82.76477448684771,246.22557304798886
622,13.0,20.0,84.13249140357073,86.37111258384772
623,14.0,20.0,134.61176636432162,295.703224668189
624,15.0,20.0,87.4169695845124,274.2233407448831
625,16.0,20.0,229.22017062249904,284.75928266562653
626,17.0,20.0,62.63027349228298,193.119104734116
627,18.0,20.0,74.90715774433585,316.51019379748146
628,19.0,20.0,70.07954748651244,167.43765641854193
629,20.0,20.0,87.71623173937975,596.2415091460997
630,21.0,20.0,115.94931979985293,332.0009866248641
631,22.0,20.0,95.95258466749328,293.9603323281669
632,23.0,20.0,120.22818863014948,521.5731265868009
633,24.0,20.0,179.82193770983574,597.5463330659227
634,25.0,20.0,108.22083467556513,721.2750912933998
635,26.0,20.0,91.66390682492533,480.2869448814138
636,27.0,20.0,56.26436880386081,345.45571383806623
637,28.0,20.0,127.26742863269448,197.79605790046864
638,29.0,20.0,82.17365253634703,999999.0
639,30.0,20.0,111.83104796662698,283.19713889757884
640,31.0,20.0,83.13198737357689,411.109765290544
641,32.0,20.0,163.40718146975684,267.72423092323595
642,1.0,21.0,192.6015484611279,437.48263104991753
